session_id,purchase_probability,intent_segment,recommended_action,actual_revenue
9779,0.1782396,Low Intent,Retarget with awareness ad or product education,0
399,0.030858703,Low Intent,Retarget with awareness ad or product education,0
5957,0.18005222,Low Intent,Retarget with awareness ad or product education,0
8901,0.98480934,High Intent,Send checkout reminder or limited-time offer,1
2101,0.00061749335,Low Intent,Retarget with awareness ad or product education,0
6405,0.17893916,Low Intent,Retarget with awareness ad or product education,0
3115,0.016891893,Low Intent,Retarget with awareness ad or product education,0
150,0.02913771,Low Intent,Retarget with awareness ad or product education,0
236,0.008587645,Low Intent,Retarget with awareness ad or product education,0
4647,0.0043107197,Low Intent,Retarget with awareness ad or product education,0
4998,0.7293579,Medium Intent,Send educational content about Nattoguard benefits,0
3308,0.009581112,Low Intent,Retarget with awareness ad or product education,0
6390,0.012581898,Low Intent,Retarget with awareness ad or product education,0
11879,0.40267107,Medium Intent,Send educational content about Nattoguard benefits,0
3911,0.012423165,Low Intent,Retarget with awareness ad or product education,0
3476,0.009378204,Low Intent,Retarget with awareness ad or product education,0
2288,0.0012249005,Low Intent,Retarget with awareness ad or product education,0
5200,0.00081705884,Low Intent,Retarget with awareness ad or product education,0
11709,0.60923105,Medium Intent,Send educational content about Nattoguard benefits,0
11016,0.085536785,Low Intent,Retarget with awareness ad or product education,0
7463,0.66269827,Medium Intent,Send educational content about Nattoguard benefits,1
1000,0.06956507,Low Intent,Retarget with awareness ad or product education,0
9366,0.3026727,Low Intent,Retarget with awareness ad or product education,0
5964,0.011338728,Low Intent,Retarget with awareness ad or product education,0
2184,0.44000438,Medium Intent,Send educational content about Nattoguard benefits,0
861,0.0014232743,Low Intent,Retarget with awareness ad or product education,0
4689,0.005783555,Low Intent,Retarget with awareness ad or product education,0
11439,0.3451054,Low Intent,Retarget with awareness ad or product education,0
3313,0.010338686,Low Intent,Retarget with awareness ad or product education,0
9311,0.20670961,Low Intent,Retarget with awareness ad or product education,0
11899,0.08311873,Low Intent,Retarget with awareness ad or product education,0
6919,0.034353763,Low Intent,Retarget with awareness ad or product education,0
3808,0.005382334,Low Intent,Retarget with awareness ad or product education,0
3214,0.3334117,Low Intent,Retarget with awareness ad or product education,0
2779,0.0034566578,Low Intent,Retarget with awareness ad or product education,0
1527,0.95940185,High Intent,Send checkout reminder or limited-time offer,1
568,0.0007107039,Low Intent,Retarget with awareness ad or product education,0
9913,0.37684253,Low Intent,Retarget with awareness ad or product education,0
1701,0.008392424,Low Intent,Retarget with awareness ad or product education,0
11070,0.22624321,Low Intent,Retarget with awareness ad or product education,1
4091,0.0003969453,Low Intent,Retarget with awareness ad or product education,0
12171,0.08983241,Low Intent,Retarget with awareness ad or product education,0
8336,0.30531758,Low Intent,Retarget with awareness ad or product education,0
7246,0.03392216,Low Intent,Retarget with awareness ad or product education,0
8796,0.80149823,High Intent,Send checkout reminder or limited-time offer,0
8625,0.33621424,Low Intent,Retarget with awareness ad or product education,0
3832,0.0040338724,Low Intent,Retarget with awareness ad or product education,0
7729,0.98307806,High Intent,Send checkout reminder or limited-time offer,1
4904,0.0008828624,Low Intent,Retarget with awareness ad or product education,0
8738,0.19895416,Low Intent,Retarget with awareness ad or product education,1
9085,0.051775414,Low Intent,Retarget with awareness ad or product education,0
937,0.98002774,High Intent,Send checkout reminder or limited-time offer,1
7757,0.021139562,Low Intent,Retarget with awareness ad or product education,0
7137,0.19127305,Low Intent,Retarget with awareness ad or product education,0
8307,0.22909229,Low Intent,Retarget with awareness ad or product education,0
1352,0.00897022,Low Intent,Retarget with awareness ad or product education,0
5216,0.42814913,Medium Intent,Send educational content about Nattoguard benefits,0
4171,0.011542748,Low Intent,Retarget with awareness ad or product education,0
206,0.01088221,Low Intent,Retarget with awareness ad or product education,0
8471,0.87799674,High Intent,Send checkout reminder or limited-time offer,1
7265,0.18300258,Low Intent,Retarget with awareness ad or product education,0
7512,0.15289089,Low Intent,Retarget with awareness ad or product education,0
11185,0.15280955,Low Intent,Retarget with awareness ad or product education,1
1148,0.98266304,High Intent,Send checkout reminder or limited-time offer,1
10138,0.8867655,High Intent,Send checkout reminder or limited-time offer,1
3553,0.00385725,Low Intent,Retarget with awareness ad or product education,0
9716,0.098286435,Low Intent,Retarget with awareness ad or product education,0
2840,0.00456756,Low Intent,Retarget with awareness ad or product education,0
9148,0.18095766,Low Intent,Retarget with awareness ad or product education,0
5578,0.43763766,Medium Intent,Send educational content about Nattoguard benefits,0
8616,0.9549347,High Intent,Send checkout reminder or limited-time offer,0
1608,0.0116877975,Low Intent,Retarget with awareness ad or product education,0
10101,0.3924487,Low Intent,Retarget with awareness ad or product education,0
4204,0.2426524,Low Intent,Retarget with awareness ad or product education,0
6175,0.013391822,Low Intent,Retarget with awareness ad or product education,0
4986,0.0038245292,Low Intent,Retarget with awareness ad or product education,0
10852,0.8676986,High Intent,Send checkout reminder or limited-time offer,0
844,0.9036924,High Intent,Send checkout reminder or limited-time offer,0
1166,0.023753796,Low Intent,Retarget with awareness ad or product education,0
8417,0.1806499,Low Intent,Retarget with awareness ad or product education,0
7956,0.9780165,High Intent,Send checkout reminder or limited-time offer,1
4226,0.007034098,Low Intent,Retarget with awareness ad or product education,0
786,0.6389964,Medium Intent,Send educational content about Nattoguard benefits,0
6127,0.1488682,Low Intent,Retarget with awareness ad or product education,0
6421,0.44926727,Medium Intent,Send educational content about Nattoguard benefits,0
5290,0.670218,Medium Intent,Send educational content about Nattoguard benefits,1
7955,0.106292546,Low Intent,Retarget with awareness ad or product education,0
3465,0.0016145401,Low Intent,Retarget with awareness ad or product education,0
6069,0.012593016,Low Intent,Retarget with awareness ad or product education,0
9161,0.19207795,Low Intent,Retarget with awareness ad or product education,0
10072,0.43996438,Medium Intent,Send educational content about Nattoguard benefits,0
8082,0.09426959,Low Intent,Retarget with awareness ad or product education,0
11106,0.80347544,High Intent,Send checkout reminder or limited-time offer,0
4563,0.0048363544,Low Intent,Retarget with awareness ad or product education,0
1410,0.01985086,Low Intent,Retarget with awareness ad or product education,0
7458,0.9423853,High Intent,Send checkout reminder or limited-time offer,1
10667,0.22847696,Low Intent,Retarget with awareness ad or product education,0
10578,0.004190163,Low Intent,Retarget with awareness ad or product education,0
10992,0.16850047,Low Intent,Retarget with awareness ad or product education,0
10357,0.01652117,Low Intent,Retarget with awareness ad or product education,0
4464,0.004674043,Low Intent,Retarget with awareness ad or product education,0
5423,0.32751778,Low Intent,Retarget with awareness ad or product education,0
432,0.009480791,Low Intent,Retarget with awareness ad or product education,0
3019,0.0010682275,Low Intent,Retarget with awareness ad or product education,0
11000,0.25134927,Low Intent,Retarget with awareness ad or product education,0
11740,0.06710996,Low Intent,Retarget with awareness ad or product education,0
1785,0.017697943,Low Intent,Retarget with awareness ad or product education,0
831,0.013860167,Low Intent,Retarget with awareness ad or product education,0
5614,0.028706733,Low Intent,Retarget with awareness ad or product education,0
6532,0.9890177,High Intent,Send checkout reminder or limited-time offer,1
5412,0.6406881,Medium Intent,Send educational content about Nattoguard benefits,0
8664,0.031469945,Low Intent,Retarget with awareness ad or product education,0
11314,0.29610527,Low Intent,Retarget with awareness ad or product education,0
11,0.01952447,Low Intent,Retarget with awareness ad or product education,0
10327,0.32862636,Low Intent,Retarget with awareness ad or product education,0
2630,0.0047439095,Low Intent,Retarget with awareness ad or product education,0
2718,0.013028041,Low Intent,Retarget with awareness ad or product education,0
1980,0.016975654,Low Intent,Retarget with awareness ad or product education,0
1468,0.014399684,Low Intent,Retarget with awareness ad or product education,0
12020,0.28660896,Low Intent,Retarget with awareness ad or product education,0
10966,0.19052243,Low Intent,Retarget with awareness ad or product education,0
3594,0.003156895,Low Intent,Retarget with awareness ad or product education,0
6047,0.08071396,Low Intent,Retarget with awareness ad or product education,0
4170,0.5905364,Medium Intent,Send educational content about Nattoguard benefits,0
3384,0.0077889343,Low Intent,Retarget with awareness ad or product education,0
4158,0.0019002018,Low Intent,Retarget with awareness ad or product education,0
1520,0.023796078,Low Intent,Retarget with awareness ad or product education,0
2050,0.0044918717,Low Intent,Retarget with awareness ad or product education,0
8676,0.2213531,Low Intent,Retarget with awareness ad or product education,0
11795,0.021443592,Low Intent,Retarget with awareness ad or product education,0
